id,id_type,creation_timestamp,atm_id,original_amount,amount,merchant,mcc_group,mcc_category,original_currency,interchange_amount,fee_amount,terminal_type,trans_type,address_city,address_country,address_name,pos_data_code,uid,sv_trace,response_code,is_reversal,udate,group_name
J52316,eq_id,1386705600,00986350,9700,97,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102393332657,102393332657,-1,False,20131211,Miscellaneous Stores
J52316,eq_id,1388779200,15751012,17400,2006,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,DRUSKININKU VANDENS PA,510101505001,102459455782,102459455782,-1,False,20140104,Amusement and Entertainment
J52316,eq_id,1386532800,21805031,5500,55,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102388363885,102388363885,-1,False,20131209,Miscellaneous Stores
J52316,eq_id,1384718400,01140190,81000,810,4112,5,X,810,0,0,2,774,Moscow region,RU,"JSCo ""Central EPC""",511101515001,102332082214,102332082214,-1,False,20131118,Transportation
J52316,eq_id,1386273600,00986350,10300,103,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102380355235,102380355235,-1,False,20131206,Miscellaneous Stores
J52316,eq_id,1390766400,124320,100,1,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102516363254,102516363217,-1,False,20140127,Service Providers
J52316,eq_id,1378929600,77061810,39500,395,5814,11,F,810,0,0,2,774,MOSCOW,RU,EPSILON  RESTAURANT,510Z0151ZZZZ,102166740430,102166740430,-1,False,20130912,Miscellaneous Stores
J52316,eq_id,1379016000,25008483,30148,301,5814,11,F,810,0,0,2,774,MOSKOVSKAYA O,RU,CAFE  PEKHORKA,810101515001,102170783811,102170783811,-1,False,20130913,Miscellaneous Stores
J52316,eq_id,1380484800,00986350,26500,265,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102208929126,102208929126,-1,False,20130930,Miscellaneous Stores
J52316,eq_id,1374955200,CT008713,3172,1271,5940,11,R,978,0,0,2,774,AMSTERDAM,NL,Bike City,810101515001,102059594279,102059594279,-1,False,20130728,Miscellaneous Stores
J52316,eq_id,1375128000,CT236819,13900,5570,5651,10,R,978,0,0,2,774,BRUSSEL,BE,Fossil Store Brussel,810101505001,102065016937,102065016937,-1,False,20130730,Clothing Stores
J52316,eq_id,1380139200,21805032,19500,195,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 2,211101205001,102200106728,102200106728,-1,False,20130926,Miscellaneous Stores
J52316,eq_id,1375128000,60961021,7800,3125,5812,11,F,978,0,0,2,774,Bruxelles,BE,La Vieille Ville,510101515001,102064852378,102064852378,-1,False,20130730,Miscellaneous Stores
J52316,eq_id,1375473600,000003MP,1089,436,5411,8,R,978,0,0,2,774,        PARIS,FR,            MONOPRIX,510101505001,102074484669,102074484669,-1,False,20130803,Retail Stores
J52316,eq_id,1388952000,15751013,17800,2052,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,DRUSKININKU VANDENS PA,510101505001,102464036450,102464036450,-1,False,20140106,Amusement and Entertainment
J52316,eq_id,1381176000,124320,100,1,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102229015982,102229015939,-1,False,20131008,Service Providers
J52316,eq_id,1389816000,77064252,19400,194,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102487144956,102487144956,-1,False,20140116,Miscellaneous Stores
J52316,eq_id,1385323200,21805031,9500,95,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102350761264,102350761264,-1,False,20131125,Miscellaneous Stores
J52316,eq_id,1388260800,158486  ,80000,800,5541,9,R,810,0,0,2,774,3,RU,SVOBODNYY PUT,511101515001,102447383395,102447383395,-1,False,20131229,Automobiles and Vehicles
J52316,eq_id,1390161600,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102499030974,102499030940,-1,False,20140120,Service Providers
J52316,eq_id,1390248000,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102500529454,102500529422,-1,False,20140121,Service Providers
J52316,eq_id,1388952000,10701022,24700,2847,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,SNOW ARENA Nemuno keli,510101505001,102462978335,102462978335,-1,False,20140106,Amusement and Entertainment
J52316,eq_id,1382644800,00986350,19200,192,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102271542752,102271542752,-1,False,20131025,Miscellaneous Stores
J52316,eq_id,1387483200,77064252,10800,108,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102419443854,102419443854,-1,False,20131220,Miscellaneous Stores
J52316,eq_id,1382558400,26021541,17800,178,5814,11,F,810,0,0,2,774,LYUBERTSY,RU,MCDONALDS 24002,810101515001,102268275835,102268275835,-1,False,20131024,Miscellaneous Stores
J52316,eq_id,1383076800,21805031,4500,45,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102283758933,102283758933,-1,False,20131030,Miscellaneous Stores
J52316,eq_id,1387828800,77064252,7400,74,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102430457721,102430457721,-1,False,20131224,Miscellaneous Stores
J52316,eq_id,1380657600,77064252,7500,75,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102213904879,102213904879,-1,False,20131002,Miscellaneous Stores
J52316,eq_id,1382904000,00986350,15500,155,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102278364225,102278364225,-1,False,20131028,Miscellaneous Stores
J52316,eq_id,1386532800,77064252,10400,104,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102387602125,102387602125,-1,False,20131209,Miscellaneous Stores
J52316,eq_id,1390334400,00030548,108000,1080,5812,11,F,810,0,0,2,774,MOSCOW,RU,GOOD BEER BAR,811101515001,102504061093,102504061093,-1,False,20140122,Miscellaneous Stores
J52316,eq_id,1389816000,21805031,6000,60,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102487609188,102487609188,-1,False,20140116,Miscellaneous Stores
J52316,eq_id,1380830400,01014964,118900,1189,5811,11,F,810,0,0,2,774,MOSCOW,RU,sok,811101515001,102220640213,102220640213,-1,False,20131004,Miscellaneous Stores
J52316,eq_id,1380225600,77064252,37100,371,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102202513442,102202513442,-1,False,20130927,Miscellaneous Stores
J52316,eq_id,1380312000,13243037,218801,2188,5541,9,R,810,0,0,2,774,MOSCOW,RU,SHELL NEFT VOLGOGRADSKIY,510Z0151ZZZZ,102204606604,102204606604,-1,False,20130928,Automobiles and Vehicles
J52316,eq_id,1380225600,26000488,57500,575,5814,11,F,810,0,0,2,774,KOTELNIKI,RU,MCDONALDS 24052,810101515001,102203985258,102203985258,-1,False,20130927,Miscellaneous Stores
J52316,eq_id,1384891200,00986350,21900,219,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102338649460,102338649460,-1,False,20131120,Miscellaneous Stores
J52316,eq_id,1383163200,21805031,9500,95,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102286669888,102286669888,-1,False,20131031,Miscellaneous Stores
J52316,eq_id,1383249600,00986350,29700,297,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102290054964,102290054964,-1,False,20131101,Miscellaneous Stores
J52316,eq_id,1386014400,21805031,5500,55,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102372192327,102372192327,-1,False,20131203,Miscellaneous Stores
J52316,eq_id,1389038400,RZA71930,11600,1337,5812,11,F,440,0,0,2,774,Vilnius,LT,Prie Katedros restoran,810101505001,102465585061,102465585061,-1,False,20140107,Miscellaneous Stores
J52316,eq_id,1381780800,00986350,18800,188,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102245814946,102245814946,-1,False,20131015,Miscellaneous Stores
J52316,eq_id,1386100800,21805031,9500,95,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102376241635,102376241635,-1,False,20131204,Miscellaneous Stores
J52316,eq_id,1382040000,402884  ,50000,500,8099,18,R,810,0,0,2,774,LYUBERTSY,RU,KLINIKA STM,511101515001,102253497303,102253497303,-1,False,20131018,Professional Services and Membership Organizations
J52316,eq_id,1385064000,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102343604882,102343604850,-1,False,20131122,Service Providers
J52316,eq_id,1390766400,805747,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106U0130,102516186995,102516186929,-1,False,20140127,Service Providers
J52316,eq_id,1388779200,15120002,8958,1032,5311,8,R,440,0,0,2,774,DRUSKININKAI,LT,CENTO DRUSKININKAI LAI,510101505001,102460670194,102460670194,-1,False,20140104,Retail Stores
J52316,eq_id,1385582400,00986350,23400,234,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102359278925,102359278925,-1,False,20131128,Miscellaneous Stores
J52316,eq_id,1385409600,77064252,12900,129,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102353419068,102353419068,-1,False,20131126,Miscellaneous Stores
J52316,eq_id,1385668800,21805031,5500,55,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102361734052,102361734052,-1,False,20131129,Miscellaneous Stores
J52316,eq_id,1390766400,805747,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106U0130,102516193284,102516193242,-1,False,20140127,Service Providers
J52316,eq_id,1384113600,21805031,4500,45,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102314529504,102314529504,-1,False,20131111,Miscellaneous Stores
J52316,eq_id,1375560000,00100009,1780,713,5812,11,F,978,0,0,2,774,ROISSY CH DE,FR,R2F5537ILLYCAFE1,511101505001,102074863080,102074863080,-1,False,20130804,Miscellaneous Stores
J52316,eq_id,1383249600,124708,122000,1220,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD SMS,600510600130,102291176271,102291176245,-1,False,20131101,Service Providers
J52316,eq_id,1391284800,14002623,141500,1415,5812,11,F,810,0,0,2,774,LYUBERTSY,RU,KHIGASHI GPRS 1,511301515001,102532582697,102532582697,-1,False,20140202,Miscellaneous Stores
J52316,eq_id,1390248000,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102501012495,102501012456,-1,False,20140121,Service Providers
J52316,eq_id,1385064000,29755585,590000,5900,4722,5,X,810,0,0,8,680,INTERNET,IE,AIRBNB,600550VT5000,102345697730,102345697730,-1,False,20131122,Transportation
J52316,eq_id,1391025600,00986350,18500,185,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102524955501,102524955501,-1,False,20140130,Miscellaneous Stores
J52316,eq_id,1381608000,113170  ,203950,2039,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102241900592,102241900592,-1,False,20131013,Retail Stores
J52316,eq_id,1388692800,10715001,1700,195,7997,17,R,440,0,0,2,774,DRUSKININKU R,LT,SNOW ARENA Nemuno keli,510101505001,102457835739,102457835739,-1,False,20140103,Amusement and Entertainment
J52316,eq_id,1388692800,10701022,4500,518,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,SNOW ARENA Nemuno keli,510101505001,102457839572,102457839572,-1,False,20140103,Amusement and Entertainment
J52316,eq_id,1376164800,334424  ,379800,3798,5732,11,R,810,0,0,2,774,KOTELNIKI,RU,R209-MEDIA MARKT 5,511101515001,102092029992,102092029992,-1,False,20130811,Miscellaneous Stores
J52316,eq_id,1376164800,334424  ,1059700,10597,5732,11,R,810,0,0,2,774,KOTELNIKI,RU,R209-MEDIA MARKT 5,511101515001,102092028824,102092028824,-1,False,20130811,Miscellaneous Stores
J52316,eq_id,1378670400,25007271,32950,329,5814,11,F,810,0,0,2,774,MOSKVA,RU,MUMU,810101515001,102159103413,102159103413,-1,False,20130909,Miscellaneous Stores
J52316,eq_id,1388865600,10701022,26700,3078,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,SNOW ARENA Nemuno keli,510101505001,102461202339,102461202339,-1,False,20140105,Amusement and Entertainment
J52316,eq_id,1374868800,CT111421,3600,1442,5947,11,R,978,0,0,2,774,AMSTERDAM,NL,J. VAN BEEK B.V.,510101515001,102058448733,102058448733,-1,False,20130727,Miscellaneous Stores
J52316,eq_id,1378929600,77059102,45000,450,5814,11,F,810,0,0,2,774,MOSCOW,RU,HOROSHAYA RESPUBLIKA  CA,510Z0151ZZZZ,102168055840,102168055840,-1,False,20130912,Miscellaneous Stores
J52316,eq_id,1380225600,50101991,16900,169,5111,7,T,810,0,0,2,774,MOSCOW,RU,OOO PRESSA MOSKVI,510101515001,102201860886,102201860886,-1,False,20130927,Wholesale Distributors and Manufacturers
J52316,eq_id,1378152000,01170855,100000,1000,4816,6,T,810,0,0,8,680,Moscow,RU,WWW.ISKRATELECOM.RU,000550VV5000,102146910942,102146910942,-1,False,20130903,Utilities
J52316,eq_id,1383768000,21805031,12000,120,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102303471307,102303471307,-1,False,20131107,Miscellaneous Stores
J52316,eq_id,1385668800,00986350,7900,79,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102361840427,102361840427,-1,False,20131129,Miscellaneous Stores
J52316,eq_id,1385841600,113170  ,102500,1025,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102368820935,102368820935,-1,False,20131201,Retail Stores
J52316,eq_id,1383336000,01170855,100000,1000,4816,6,T,810,0,0,8,677,Moscow,RU,WWW.ISKRATELECOM.RU,000550VV5000,102292026008,102292026008,-1,False,20131102,Utilities
J52316,eq_id,1384027200,433002  ,198600,1986,5411,8,R,810,0,0,2,774,MOSCOW,RU,SM M. POLUBOYAROVA,511101515001,102312839504,102312839504,-1,False,20131110,Retail Stores
J52316,eq_id,1384372800,21805031,14000,140,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102321618109,102321618109,-1,False,20131114,Miscellaneous Stores
J52316,eq_id,1388260800,50116409,49800,498,5912,11,R,810,0,0,2,774,MOSKVA,RU,AVE-APTEKA N 321 Moskv,510101515001,102447881627,102447881627,-1,False,20131229,Miscellaneous Stores
J52316,eq_id,1384718400,21805031,13500,135,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102333055813,102333055813,-1,False,20131118,Miscellaneous Stores
J52316,eq_id,1390075200,13243140,31200,312,5541,9,R,810,0,0,2,774,MOSCOW,RU,SHELL NEFT PRIVOLNAYA 10,510Z0151ZZZZ,102495225203,102495225203,-1,False,20140119,Automobiles and Vehicles
J52316,eq_id,1390161600,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102499150349,102499150307,-1,False,20140120,Service Providers
J52316,eq_id,1378324800,81000721,107000,1070,5814,11,F,810,0,0,2,774,MOSCOW,RU,KAFE LAFERME,511101515001,102149935878,102149935878,-1,False,20130905,Miscellaneous Stores
J52316,eq_id,1377979200,13243139,209701,2097,5541,9,R,810,0,0,2,774,MOSCOW,RU,SHELL NEFT PRIVOLNAYA 10,510Z0151ZZZZ,102142479330,102142479330,-1,False,20130901,Automobiles and Vehicles
J52316,eq_id,1375128000,40466940,15000,6011,7311,15,R,978,0,0,2,774,BRUXELLES,BE,VILLO],510401505001,102063773268,102063773268,-1,False,20130730,Business Services
J52316,eq_id,1380052800,411450  ,54000,540,5812,11,F,810,0,0,2,774,MOSCOW,RU,OOO PROGRESS BAR,511101515001,102198707605,102198707605,-1,False,20130925,Miscellaneous Stores
J52316,eq_id,1375041600,60953761,1450,581,5812,11,F,978,0,0,2,774,Bruxelles,BE,Lunch Factory,510101515001,102062332054,102062332054,-1,False,20130729,Miscellaneous Stores
J52316,eq_id,1378670400,00986350,15000,150,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102158701909,102158701909,-1,False,20130909,Miscellaneous Stores
J52316,eq_id,1374696000,113169  ,109700,1097,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102054260537,102054260537,-1,False,20130725,Retail Stores
J52316,eq_id,1383076800,77064252,10400,104,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102284623528,102284623528,-1,False,20131030,Miscellaneous Stores
J52316,eq_id,1390852800,21805031,9000,90,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102519236438,102519236438,-1,False,20140128,Miscellaneous Stores
J52316,eq_id,1386273600,21805031,27500,275,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102380687226,102380687226,-1,False,20131206,Miscellaneous Stores
J52316,eq_id,1381003200,113170  ,163650,1636,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102224704769,102224704769,-1,False,20131006,Retail Stores
J52316,eq_id,1385928000,77064252,13400,134,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102370639261,102370639261,-1,False,20131202,Miscellaneous Stores
J52316,eq_id,1382126400,26021541,22900,229,5814,11,F,810,0,0,2,774,LYUBERTSY,RU,MCDONALDS 24002,810101515001,102256868651,102256868651,-1,False,20131019,Miscellaneous Stores
J52316,eq_id,1388779200,10701025,1000,115,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,SNOW ARENA Nemuno keli,510101505001,102460509669,102460509669,-1,False,20140104,Amusement and Entertainment
J52316,eq_id,1379534400,26301754,43000,430,5814,11,F,810,0,0,2,774,MOSKVA,RU,KF-ATRIUM BAR-3,810101515001,102184800400,102184800400,-1,False,20130919,Miscellaneous Stores
J52316,eq_id,1387137600,00986350,15700,157,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102408784379,102408784379,-1,False,20131216,Miscellaneous Stores
J52316,eq_id,1390075200,113167  ,150400,1504,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102496221993,102496221993,-1,False,20140119,Retail Stores
J52316,eq_id,1386273600,50101991,10600,106,5111,7,T,810,0,0,2,774,MOSCOW,RU,OOO PRESSA MOSKVI Mosk,510101515001,102380398997,102380398997,-1,False,20131206,Wholesale Distributors and Manufacturers
J52316,eq_id,1390680000,113168  ,204000,2040,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102514565942,102514565942,-1,False,20140126,Retail Stores
J52316,eq_id,1387396800,00986350,13600,136,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102416563239,102416563239,-1,False,20131219,Miscellaneous Stores
J52316,eq_id,1386187200,77064252,14000,140,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102377675859,102377675859,-1,False,20131205,Miscellaneous Stores
J52316,eq_id,1384459200,26021541,12700,127,5814,11,F,810,0,0,2,774,LYUBERTSY,RU,MCDONALDS 24002,810101515001,102324245068,102324245068,-1,False,20131115,Miscellaneous Stores
J52316,eq_id,1388692800,10701022,20100,2317,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,SNOW ARENA Nemuno keli,510101505001,102457831564,102457831564,-1,False,20140103,Amusement and Entertainment
J52316,eq_id,1388779200,15751009,1200,138,7997,17,R,440,0,0,2,774,DRUSKININKAI,LT,DRUSKININKU VANDENS PA,510101505001,102459767964,102459767964,-1,False,20140104,Amusement and Entertainment
J52316,eq_id,1388606400,SHH00547,332500,11,5541,9,R,974,0,0,2,774,VOLOZHIN,BY,"""LUKOIL-BELORUS."" AZS",710301215001,102456378869,102456378869,-1,False,20140102,Automobiles and Vehicles
J52316,eq_id,1383163200,124320,107000,1070,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102287933068,102287933039,-1,False,20131031,Service Providers
J52316,eq_id,1383336000,NULL,400000,4000,8099,18,R,810,0,0,8,680,MOSCOW,RU,WWW.GEMABANK.RU,600550VV5001,102293823050,102293823050,-1,False,20131102,Professional Services and Membership Organizations
J52316,eq_id,1385496000,00986350,17900,179,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102357097413,102357097413,-1,False,20131127,Miscellaneous Stores
J52316,eq_id,1388865600,10715001,1000,115,7997,17,R,440,0,0,2,774,DRUSKININKU R,LT,SNOW ARENA Nemuno keli,510101505001,102461559197,102461559197,-1,False,20140105,Amusement and Entertainment
J52316,eq_id,1391976000,00986350,17700,177,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102552401026,102552401026,-1,False,20140210,Miscellaneous Stores
J52316,eq_id,1390248000,21805031,18000,180,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102501716825,102501716825,-1,False,20140121,Miscellaneous Stores
J52316,eq_id,1389729600,77064252,29300,293,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102484872217,102484872217,-1,False,20140115,Miscellaneous Stores
J52316,eq_id,1385668800,00986350,17800,178,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102363027487,102363027487,-1,False,20131129,Miscellaneous Stores
J52316,eq_id,1387483200,21805031,6000,60,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102421179265,102421179265,-1,False,20131220,Miscellaneous Stores
J52316,eq_id,1387137600,00986350,8600,86,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102407420936,102407420936,-1,False,20131216,Miscellaneous Stores
J52316,eq_id,1384200000,33682401,86000,860,5812,11,F,810,0,0,2,774,MOSCOW,RU,STOLICHNIY,811101515001,102318245178,102318245178,-1,False,20131112,Miscellaneous Stores
J52316,eq_id,1389124800,SHG58938,32000,1,5541,9,R,974,0,0,2,774,GRODNO,BY,AZS N 50 GRODNOOBLNEFT,810301515001,102466624429,102466624429,-1,False,20140108,Automobiles and Vehicles
J52316,eq_id,1381521600,043752  ,205978,2059,5983,11,R,810,0,0,2,774,PETROVSKOE,RU,AZK 9,511101515001,102238887037,102238887037,-1,False,20131012,Miscellaneous Stores
J52316,eq_id,1390075200,113170  ,5550,55,5411,8,R,810,0,0,2,774,LYUBERTSY,RU,OOO ELAKS,511101515001,102496603059,102496603059,-1,False,20140119,Retail Stores
J52316,eq_id,1380830400,26021541,24300,243,5814,11,F,810,0,0,2,774,LYUBERTSY,RU,MCDONALDS 24002,810101515001,102218648505,102218648505,-1,False,20131004,Miscellaneous Stores
J52316,eq_id,1387915200,50101991,1900,19,5111,7,T,810,0,0,2,774,MOSCOW,RU,OOO PRESSA MOSKVI Mosk,510101515001,102434534053,102434534053,-1,False,20131225,Wholesale Distributors and Manufacturers
J52316,eq_id,1389902400,50103198,222000,2220,5641,10,R,810,0,0,2,774,MOSKVA,RU,"IRIDA Moskva, ul. Priv",510101515001,102492497543,102492497543,-1,False,20140117,Clothing Stores
J52316,eq_id,1385323200,21805031,12500,125,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102351872343,102351872343,-1,False,20131125,Miscellaneous Stores
J52316,eq_id,1390507200,124320,1,0,6012,13,R,810,0,0,8,785,MOSKVA,RU,CARD2CARD OPP PEREVOD,6005106V0130,102509937763,102509937720,-1,False,20140124,Service Providers
J52316,eq_id,1389816000,25006848,53458,534,5814,11,F,810,0,0,2,774,MOSKVA,RU,MUMU,810101515001,102488359306,102488359306,-1,False,20140116,Miscellaneous Stores
J52316,eq_id,1382472000,50101991,3200,32,5111,7,T,810,0,0,2,774,MOSCOW,RU,OOO PRESSA MOSKVI,510101515001,102267066100,102267066100,-1,False,20131023,Wholesale Distributors and Manufacturers
J52316,eq_id,1382904000,21805031,5500,55,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102279047103,102279047103,-1,False,20131028,Miscellaneous Stores
J52316,eq_id,1388260800,419063  ,33200,332,5411,8,R,810,0,0,2,774,MOSCOW,RU,SM MARIEL,511101515001,102448078952,102448078952,-1,False,20131229,Retail Stores
J52316,eq_id,1386014400,77064252,26300,263,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102372848662,102372848662,-1,False,20131203,Miscellaneous Stores
J52316,eq_id,1381435200,463688  ,55000,550,8099,18,R,810,0,0,2,774,LYUBERTSY,RU,INVITRO,511101515001,102235285970,102235285970,-1,False,20131011,Professional Services and Membership Organizations
J52316,eq_id,1403208000,20394331,1000000,10000,5960,11,T,810,0,0,2,774,MOSKVA,RU,ERGOLIFE,810120105001,102923087995,102923087995,-1,False,20140620,Miscellaneous Stores
J52316,eq_id,1382904000,21805031,4500,45,5812,11,F,810,0,0,2,774,MOSCOW,RU,COFFE POINT 1,211101205001,102278742266,102278742266,-1,False,20131028,Miscellaneous Stores
J52316,eq_id,1391371200,77064252,18400,184,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102534955510,102534955510,-1,False,20140203,Miscellaneous Stores
J52316,eq_id,1381176000,999622  ,219700,2197,5691,10,R,810,0,0,2,774,MOSCOW,RU,MAGAZIN NEW YORKER,511101515001,102228665225,102228665225,-1,False,20131008,Clothing Stores
J52316,eq_id,1385496000,00986350,7200,72,5814,11,F,810,0,0,2,774,MOSCOW,RU,VESTA NOVORYAZANSKAYA,510Z0151ZZZZ,102356248675,102356248675,-1,False,20131127,Miscellaneous Stores
J52316,eq_id,1374696000,500054,0,0,6011,13,Z,840,0,0,1,473,MOSCOW,RU,Alfa-Bank ATM,511201213146,102053497825,102053497825,988,False,20130725,Service Providers
J52316,eq_id,1374696000,500054,0,0,6011,13,Z,840,0,0,1,751,MOSCOW,RU,Alfa-Bank ATM,511201513146,102053496325,102053496325,-1,False,20130725,Service Providers
J52316,eq_id,1379188800,26000967,85500,855,5814,11,F,810,0,0,2,774,RAMENSKOE,RU,MCDONALDS 24024,810101515001,102173368133,102173368133,-1,False,20130915,Miscellaneous Stores
